,Transaction ID,Price Per Unit,Quantity,Total Spent,Item,Transaction Date,Payment Method,Location
1713,TXN_2494494,2.0,1.0,2.0,Coffee,2023-06-13,Cash,Takeaway
1714,TXN_2495471,5.0,3.0,15.0,Salad,2023-10-22,Credit Card,Takeaway
1715,TXN_2495788,1.0,2.0,2.0,Cookie,2023-12-16,Credit Card,Takeaway
1716,TXN_2496249,3.0,4.0,12.0,Juice,2023-12-16,Cash,Takeaway
1717,TXN_2496907,2.0,2.0,4.0,Coffee,2023-11-28,Credit Card,Takeaway
1718,TXN_2498488,4.0,2.0,8.0,Smoothie,2023-12-06,Digital Wallet,Takeaway
1719,TXN_2500345,5.0,5.0,25.0,Salad,2023-04-16,Cash,In-store
1720,TXN_2501648,3.0,2.0,6.0,Cake,2023-12-05,Credit Card,Takeaway
1721,TXN_2501656,3.0,5.0,15.0,Cake,2023-07-02,Digital Wallet,Takeaway
1722,TXN_2503128,3.0,1.0,3.0,Cake,2023-01-12,Cash,In-store
1723,TXN_2503245,4.0,3.0,12.0,Sandwich,2023-04-15,Credit Card,Takeaway
1724,TXN_2504703,4.0,5.0,20.0,Smoothie,2023-01-09,Digital Wallet,Takeaway
1725,TXN_2505327,3.0,2.0,6.0,Juice,2023-01-09,Digital Wallet,In-store
1726,TXN_2505416,1.0,2.0,2.0,Cookie,2023-05-18,Digital Wallet,Takeaway
1727,TXN_2507188,2.0,1.0,2.0,Coffee,2023-02-04,Credit Card,Takeaway
1728,TXN_2508266,1.0,1.0,1.0,Cookie,2023-01-28,Digital Wallet,Takeaway
1729,TXN_2508476,4.0,5.0,20.0,Smoothie,2023-04-14,Cash,In-store
1730,TXN_2508499,1.5,3.0,4.5,Tea,2023-02-22,Credit Card,In-store
1731,TXN_2509803,2.0,1.0,2.0,Coffee,2023-02-22,Digital Wallet,Takeaway
1732,TXN_2510233,4.0,2.0,8.0,Sandwich,2023-11-04,Credit Card,In-store
1733,TXN_2513558,3.0,4.0,12.0,Juice,2023-10-11,Digital Wallet,In-store
1734,TXN_2513950,4.0,4.0,16.0,Smoothie,2023-04-03,Digital Wallet,In-store
1735,TXN_2515796,1.5,3.0,4.5,Tea,2023-02-06,Credit Card,Takeaway
1736,TXN_2515920,3.0,3.0,9.0,Juice,2023-10-02,Cash,In-store
1737,TXN_2517078,4.0,2.0,8.0,Sandwich,2023-03-07,Credit Card,In-store
1738,TXN_2518917,1.0,1.0,1.0,Cookie,2023-05-21,Digital Wallet,In-store
1739,TXN_2519044,5.0,5.0,25.0,Salad,2023-05-20,Digital Wallet,Takeaway
1740,TXN_2520102,2.0,1.0,2.0,Coffee,2023-03-08,Digital Wallet,Takeaway
1741,TXN_2521185,4.0,2.0,8.0,Smoothie,2023-03-20,Cash,Takeaway
1742,TXN_2522047,5.0,1.0,5.0,Salad,2023-12-05,Cash,Takeaway
1743,TXN_2522182,5.0,2.0,10.0,Salad,2023-11-11,Digital Wallet,In-store
1744,TXN_2522828,4.0,4.0,16.0,Smoothie,2023-01-15,Credit Card,In-store
1745,TXN_2523298,1.5,4.0,6.0,Tea,2023-03-25,Digital Wallet,In-store
1746,TXN_2525207,1.0,2.0,2.0,Cookie,2023-11-25,Digital Wallet,Takeaway
1747,TXN_2526267,4.0,5.0,20.0,Sandwich,2023-04-06,Cash,In-store
1748,TXN_2526667,3.0,3.0,9.0,Juice,2023-06-10,Digital Wallet,In-store
1749,TXN_2527007,4.0,1.0,4.0,Smoothie,2023-10-22,Digital Wallet,In-store
1750,TXN_2528186,2.0,2.0,4.0,Coffee,2023-06-17,Cash,Takeaway
1751,TXN_2529216,1.5,3.0,4.5,Tea,2023-06-17,Credit Card,In-store
1752,TXN_2530326,4.0,5.0,20.0,Sandwich,2023-05-06,Credit Card,In-store
1753,TXN_2530938,4.0,5.0,20.0,Smoothie,2023-04-27,Digital Wallet,Takeaway
1754,TXN_2531878,5.0,3.0,15.0,Salad,2023-01-06,Cash,In-store
1755,TXN_2532519,3.0,2.0,6.0,Cake,2023-04-10,Digital Wallet,Takeaway
1756,TXN_2532563,5.0,4.0,20.0,Salad,2023-04-10,Cash,Takeaway
1757,TXN_2534066,5.0,2.0,10.0,Salad,2023-10-13,Cash,In-store
1758,TXN_2534831,1.5,5.0,7.5,Tea,2023-08-19,Cash,Takeaway
1759,TXN_2535099,4.0,5.0,20.0,Sandwich,2023-02-10,Credit Card,In-store
1760,TXN_2535662,3.0,1.0,3.0,Juice,2023-05-01,Cash,In-store
1761,TXN_2536021,1.0,5.0,5.0,Cookie,2023-10-02,Digital Wallet,Takeaway
1762,TXN_2536573,4.0,2.0,8.0,Sandwich,2023-06-24,Cash,In-store
1763,TXN_2536821,5.0,5.0,25.0,Salad,2023-12-01,Cash,Takeaway
1764,TXN_2537138,3.0,3.0,9.0,Cake,2023-10-24,Cash,Takeaway
1765,TXN_2537617,4.0,1.0,4.0,Sandwich,2023-05-27,Cash,In-store
1766,TXN_2538739,5.0,2.0,10.0,Salad,2023-07-29,Cash,In-store
1767,TXN_2539318,4.0,4.0,16.0,Sandwich,2023-01-15,Digital Wallet,In-store
1768,TXN_2539469,3.0,2.0,6.0,Cake,2023-09-24,Credit Card,Takeaway
1769,TXN_2540440,1.5,2.0,3.0,Tea,2023-12-30,Digital Wallet,In-store
1770,TXN_2541441,3.0,1.0,3.0,Cake,2023-09-21,Cash,Takeaway
1771,TXN_2543138,4.0,1.0,4.0,Sandwich,2023-05-20,Credit Card,In-store
1772,TXN_2544072,1.0,1.0,1.0,Cookie,2023-08-17,Digital Wallet,In-store
1773,TXN_2544176,1.5,3.0,4.5,Tea,2023-12-19,Digital Wallet,Takeaway
1774,TXN_2544724,3.0,5.0,15.0,Cake,2023-12-28,Digital Wallet,Takeaway
1775,TXN_2546684,3.0,3.0,9.0,Juice,2023-04-08,Digital Wallet,Takeaway
1776,TXN_2547084,4.0,1.0,4.0,Sandwich,2023-12-16,Cash,In-store
1777,TXN_2547156,1.0,3.0,3.0,Cookie,2023-08-18,Digital Wallet,Takeaway
1778,TXN_2548248,3.0,4.0,12.0,Cake,2023-06-28,Cash,Takeaway
1779,TXN_2548360,5.0,5.0,25.0,Salad,2023-11-07,Cash,Takeaway
1780,TXN_2548742,5.0,5.0,25.0,Salad,2023-11-07,Digital Wallet,In-store
1781,TXN_2550923,3.0,2.0,6.0,Cake,2023-08-26,Cash,Takeaway
1782,TXN_2551074,1.0,1.0,1.0,Cookie,2023-09-17,Cash,Takeaway
1783,TXN_2551378,1.5,2.0,3.0,Tea,2023-10-27,Digital Wallet,Takeaway
1784,TXN_2552405,3.0,5.0,15.0,Juice,2023-06-22,Credit Card,In-store
1785,TXN_2553269,1.0,5.0,5.0,Cookie,2023-04-09,Digital Wallet,Takeaway
1786,TXN_2553803,3.0,1.0,3.0,Juice,2023-12-29,Cash,In-store
1787,TXN_2555823,3.0,4.0,12.0,Cake,2023-06-21,Digital Wallet,Takeaway
1788,TXN_2556368,4.0,1.0,4.0,Smoothie,2023-10-26,Digital Wallet,In-store
1789,TXN_2556999,1.5,1.0,1.5,Tea,2023-08-14,Credit Card,Takeaway
1790,TXN_2559020,3.0,1.0,3.0,Cake,2023-07-20,Digital Wallet,Takeaway
1791,TXN_2559288,5.0,4.0,20.0,Salad,2023-12-27,Credit Card,In-store
1792,TXN_2560137,3.0,1.0,3.0,Cake,2023-10-13,Cash,Takeaway
1793,TXN_2561071,3.0,5.0,15.0,Juice,2023-01-30,Digital Wallet,In-store
1794,TXN_2561471,4.0,1.0,4.0,Sandwich,2023-07-12,Credit Card,In-store
1795,TXN_2561970,4.0,3.0,12.0,Sandwich,2023-03-16,Credit Card,In-store
1796,TXN_2562041,3.0,5.0,15.0,Cake,2023-12-24,Cash,Takeaway
1797,TXN_2563505,4.0,1.0,4.0,Sandwich,2023-10-27,Cash,Takeaway
1798,TXN_2563679,5.0,3.0,15.0,Salad,2023-04-09,Digital Wallet,In-store
1799,TXN_2564219,5.0,1.0,5.0,Salad,2023-07-18,Digital Wallet,Takeaway
1800,TXN_2564718,5.0,5.0,25.0,Salad,2023-10-10,Cash,Takeaway
1801,TXN_2565449,4.0,3.0,12.0,Smoothie,2023-10-04,Credit Card,In-store
1802,TXN_2566211,1.5,2.0,3.0,Tea,2023-09-26,Cash,In-store
1803,TXN_2566258,1.0,4.0,4.0,Cookie,2023-06-08,Cash,Takeaway
1804,TXN_2566299,3.0,2.0,6.0,Juice,2023-08-20,Cash,In-store
1805,TXN_2567222,2.0,3.0,6.0,Coffee,2023-09-09,Digital Wallet,Takeaway
1806,TXN_2568101,5.0,5.0,25.0,Salad,2023-08-03,Cash,Takeaway
1807,TXN_2569119,3.0,1.0,3.0,Juice,2023-08-04,Credit Card,Takeaway
1808,TXN_2570829,3.0,1.0,3.0,Juice,2023-03-31,Cash,Takeaway
1809,TXN_2571835,5.0,3.0,15.0,Salad,2023-03-03,Cash,In-store
1810,TXN_2574545,2.0,2.0,4.0,Coffee,2023-03-03,Digital Wallet,In-store
1811,TXN_2575160,1.5,5.0,7.5,Tea,2023-01-02,Digital Wallet,In-store
1812,TXN_2575331,1.0,5.0,5.0,Cookie,2023-03-20,Cash,In-store
1813,TXN_2576799,3.0,1.0,3.0,Juice,2023-03-12,Cash,In-store
1814,TXN_2576936,3.0,3.0,9.0,Cake,2023-10-14,Cash,Takeaway
1815,TXN_2578309,4.0,3.0,12.0,Smoothie,2023-05-05,Digital Wallet,In-store
1816,TXN_2579157,4.0,1.0,4.0,Sandwich,2023-09-27,Credit Card,In-store
1817,TXN_2579242,3.0,5.0,15.0,Juice,2023-09-11,Digital Wallet,In-store
1818,TXN_2580487,3.0,1.0,3.0,Cake,2023-01-13,Cash,Takeaway
1819,TXN_2581559,4.0,1.0,4.0,Sandwich,2023-03-25,Credit Card,Takeaway
1820,TXN_2582926,4.0,4.0,16.0,Smoothie,2023-03-25,Digital Wallet,In-store
1821,TXN_2585392,5.0,4.0,20.0,Salad,2023-07-12,Cash,In-store
1822,TXN_2586183,1.0,2.0,2.0,Cookie,2023-09-04,Cash,Takeaway
1823,TXN_2586215,3.0,2.0,6.0,Juice,2023-03-23,Digital Wallet,In-store
1824,TXN_2586830,3.0,1.0,3.0,Juice,2023-02-12,Digital Wallet,In-store
1825,TXN_2588566,5.0,3.0,15.0,Salad,2023-01-10,Cash,Takeaway
1826,TXN_2591969,5.0,4.0,20.0,Salad,2023-01-10,Credit Card,In-store
1827,TXN_2593909,3.0,2.0,6.0,Juice,2023-02-25,Cash,In-store
1828,TXN_2594056,5.0,4.0,20.0,Salad,2023-03-11,Cash,In-store
1829,TXN_2594430,2.0,1.0,2.0,Coffee,2023-05-18,Digital Wallet,Takeaway
1830,TXN_2598728,3.0,2.0,6.0,Cake,2023-01-13,Credit Card,Takeaway
1831,TXN_2599005,3.0,2.0,6.0,Cake,2023-06-10,Cash,Takeaway
1832,TXN_2601689,5.0,4.0,20.0,Salad,2023-01-14,Digital Wallet,Takeaway
1833,TXN_2601923,3.0,4.0,12.0,Cake,2023-07-24,Cash,Takeaway
1834,TXN_2602732,5.0,4.0,20.0,Salad,2023-06-09,Digital Wallet,In-store
1835,TXN_2602893,4.0,5.0,20.0,Smoothie,2023-03-31,Credit Card,In-store
1836,TXN_2603561,2.0,3.0,6.0,Coffee,2023-04-25,Digital Wallet,Takeaway
1837,TXN_2605566,3.0,2.0,6.0,Cake,2023-12-01,Cash,Takeaway
1838,TXN_2606750,1.5,3.0,4.5,Tea,2023-06-20,Cash,In-store
1839,TXN_2607233,2.0,3.0,6.0,Coffee,2023-06-20,Cash,Takeaway
1840,TXN_2609762,2.0,5.0,10.0,Coffee,2023-07-26,Digital Wallet,Takeaway
1841,TXN_2610195,3.0,2.0,6.0,Cake,2023-10-25,Cash,Takeaway
1842,TXN_2611393,4.0,3.0,12.0,Smoothie,2023-04-25,Digital Wallet,In-store
1843,TXN_2611683,3.0,3.0,9.0,Cake,2023-04-11,Digital Wallet,In-store
1844,TXN_2611960,4.0,3.0,12.0,Sandwich,2023-09-11,Credit Card,In-store
1845,TXN_2611990,1.0,3.0,3.0,Cookie,2023-10-25,Digital Wallet,Takeaway
1846,TXN_2613440,3.0,3.0,9.0,Juice,2023-04-15,Credit Card,In-store
1847,TXN_2614271,4.0,2.0,8.0,Sandwich,2023-08-03,Digital Wallet,In-store
1848,TXN_2614545,1.5,1.0,1.5,Tea,2023-08-10,Digital Wallet,In-store
1849,TXN_2614633,2.0,4.0,8.0,Coffee,2023-04-23,Digital Wallet,In-store
1850,TXN_2615514,1.0,5.0,5.0,Cookie,2023-04-23,Digital Wallet,Takeaway
1851,TXN_2616353,4.0,3.0,12.0,Smoothie,2023-06-24,Cash,Takeaway
1852,TXN_2616390,4.0,2.0,8.0,Sandwich,2023-09-18,Credit Card,In-store
1853,TXN_2617257,1.0,1.0,1.0,Cookie,2023-08-20,Cash,Takeaway
1854,TXN_2617632,4.0,4.0,16.0,Smoothie,2023-10-17,Digital Wallet,In-store
1855,TXN_2621008,1.0,2.0,2.0,Cookie,2023-10-21,Digital Wallet,Takeaway
1856,TXN_2621580,1.5,2.0,3.0,Tea,2023-03-22,Cash,In-store
1857,TXN_2622670,3.0,5.0,15.0,Cake,2023-01-28,Digital Wallet,Takeaway
1858,TXN_2623927,4.0,2.0,8.0,Sandwich,2023-01-27,Credit Card,In-store
1859,TXN_2624121,1.5,5.0,7.5,Tea,2023-01-28,Digital Wallet,In-store
1860,TXN_2625324,2.0,1.0,2.0,Coffee,2023-09-02,Digital Wallet,Takeaway
1861,TXN_2625388,2.0,5.0,10.0,Coffee,2023-02-09,Digital Wallet,In-store
1862,TXN_2625464,4.0,3.0,12.0,Smoothie,2023-10-06,Credit Card,In-store
1863,TXN_2627056,4.0,4.0,16.0,Sandwich,2023-04-22,Digital Wallet,In-store
1864,TXN_2628024,4.0,1.0,4.0,Smoothie,2023-05-02,Digital Wallet,In-store
1865,TXN_2628157,2.0,4.0,8.0,Coffee,2023-10-26,Digital Wallet,Takeaway
1866,TXN_2628941,4.0,1.0,4.0,Smoothie,2023-12-27,Digital Wallet,In-store
1867,TXN_2629168,3.0,1.0,3.0,Juice,2023-12-27,Credit Card,In-store
1868,TXN_2629420,4.0,2.0,8.0,Smoothie,2023-01-16,Digital Wallet,Takeaway
1869,TXN_2630698,4.0,2.0,8.0,Sandwich,2023-08-22,Credit Card,Takeaway
1870,TXN_2631423,1.0,3.0,3.0,Cookie,2023-01-07,Cash,Takeaway
1871,TXN_2631671,1.0,1.0,1.0,Cookie,2023-01-07,Credit Card,Takeaway
1872,TXN_2632916,3.0,3.0,9.0,Juice,2023-06-17,Credit Card,In-store
1873,TXN_2633322,5.0,4.0,20.0,Salad,2023-01-15,Digital Wallet,In-store
1874,TXN_2633600,5.0,5.0,25.0,Salad,2023-11-28,Cash,Takeaway
1875,TXN_2633602,3.0,2.0,6.0,Juice,2023-02-02,Digital Wallet,In-store
1876,TXN_2634410,4.0,3.0,12.0,Smoothie,2023-07-15,Digital Wallet,In-store
1877,TXN_2634805,1.0,4.0,4.0,Cookie,2023-06-25,Digital Wallet,Takeaway
1878,TXN_2635532,4.0,4.0,16.0,Sandwich,2023-01-14,Cash,Takeaway
1879,TXN_2638434,3.0,5.0,15.0,Juice,2023-09-18,Credit Card,In-store
1880,TXN_2638644,1.5,1.0,1.5,Tea,2023-03-08,Digital Wallet,In-store
1881,TXN_2638760,3.0,5.0,15.0,Cake,2023-02-09,Cash,Takeaway
1882,TXN_2638810,1.5,2.0,3.0,Tea,2023-11-16,Digital Wallet,Takeaway
1883,TXN_2639283,3.0,5.0,15.0,Juice,2023-08-13,Digital Wallet,Takeaway
1884,TXN_2640701,5.0,3.0,15.0,Salad,2023-05-07,Cash,Takeaway
1885,TXN_2640727,3.0,3.0,9.0,Juice,2023-03-05,Digital Wallet,Takeaway
1886,TXN_2640771,1.0,2.0,2.0,Cookie,2023-01-27,Digital Wallet,Takeaway
1887,TXN_2641386,4.0,3.0,12.0,Sandwich,2023-03-25,Credit Card,Takeaway
1888,TXN_2642834,5.0,2.0,10.0,Salad,2023-11-13,Cash,In-store
1889,TXN_2643389,4.0,2.0,8.0,Sandwich,2023-08-24,Credit Card,In-store
1890,TXN_2643748,5.0,3.0,15.0,Salad,2023-11-28,Cash,In-store
1891,TXN_2643815,1.0,3.0,3.0,Cookie,2023-12-06,Digital Wallet,Takeaway
1892,TXN_2644403,1.5,4.0,6.0,Tea,2023-12-22,Digital Wallet,In-store
1893,TXN_2644561,4.0,4.0,16.0,Sandwich,2023-09-13,Digital Wallet,In-store
1894,TXN_2644962,4.0,2.0,8.0,Smoothie,2023-04-09,Digital Wallet,In-store
1895,TXN_2647425,3.0,4.0,12.0,Juice,2023-07-30,Credit Card,In-store
1896,TXN_2648236,4.0,2.0,8.0,Smoothie,2023-09-10,Credit Card,In-store
1897,TXN_2649010,1.5,4.0,6.0,Tea,2023-08-01,Cash,Takeaway
1898,TXN_2651216,4.0,3.0,12.0,Sandwich,2023-04-04,Credit Card,In-store
1899,TXN_2651789,1.0,1.0,1.0,Cookie,2023-02-10,Digital Wallet,Takeaway
1900,TXN_2652800,3.0,4.0,12.0,Cake,2023-11-30,Cash,Takeaway
1901,TXN_2653224,3.0,3.0,9.0,Juice,2023-03-27,Digital Wallet,In-store
1902,TXN_2653400,4.0,1.0,4.0,Smoothie,2023-03-27,Cash,In-store
1903,TXN_2655815,4.0,4.0,16.0,Smoothie,2023-06-08,Digital Wallet,Takeaway
1904,TXN_2656162,2.0,1.0,2.0,Coffee,2023-04-11,Digital Wallet,In-store
1905,TXN_2659832,4.0,3.0,12.0,Sandwich,2023-12-05,Credit Card,In-store
1906,TXN_2660295,1.0,3.0,3.0,Cookie,2023-12-06,Digital Wallet,Takeaway
1907,TXN_2660576,4.0,1.0,4.0,Sandwich,2023-05-15,Credit Card,In-store
1908,TXN_2661443,3.0,2.0,6.0,Juice,2023-06-30,Credit Card,In-store
1909,TXN_2662711,3.0,1.0,3.0,Juice,2023-11-02,Digital Wallet,In-store
1910,TXN_2662720,3.0,5.0,15.0,Juice,2023-09-18,Digital Wallet,In-store
1911,TXN_2666340,3.0,2.0,6.0,Cake,2023-09-29,Cash,Takeaway
1912,TXN_2666773,3.0,3.0,9.0,Juice,2023-06-29,Credit Card,In-store
1913,TXN_2667131,4.0,2.0,8.0,Sandwich,2023-10-10,Credit Card,Takeaway
1914,TXN_2667225,5.0,2.0,10.0,Salad,2023-11-21,Cash,In-store
1915,TXN_2668108,1.0,5.0,5.0,Cookie,2023-09-23,Cash,Takeaway
1916,TXN_2668838,3.0,4.0,12.0,Cake,2023-05-11,Cash,Takeaway
1917,TXN_2670487,2.0,3.0,6.0,Coffee,2023-10-20,Digital Wallet,Takeaway
1918,TXN_2670824,3.0,2.0,6.0,Juice,2023-03-03,Digital Wallet,Takeaway
1919,TXN_2671272,4.0,1.0,4.0,Smoothie,2023-02-13,Digital Wallet,In-store
1920,TXN_2672126,1.0,3.0,3.0,Cookie,2023-07-07,Cash,Takeaway
1921,TXN_2672972,4.0,1.0,4.0,Sandwich,2023-06-15,Digital Wallet,Takeaway
1922,TXN_2673104,1.5,1.0,1.5,Tea,2023-06-23,Digital Wallet,In-store
1923,TXN_2673294,2.0,3.0,6.0,Coffee,2023-11-11,Cash,Takeaway
1924,TXN_2674372,1.0,4.0,4.0,Cookie,2023-11-14,Credit Card,Takeaway
1925,TXN_2675174,5.0,2.0,10.0,Salad,2023-12-04,Cash,Takeaway
1926,TXN_2678484,2.0,1.0,2.0,Coffee,2023-03-27,Digital Wallet,Takeaway
1927,TXN_2680626,3.0,3.0,9.0,Cake,2023-01-08,Cash,In-store
1928,TXN_2681833,1.0,3.0,3.0,Cookie,2023-10-05,Digital Wallet,In-store
1929,TXN_2682803,3.0,5.0,15.0,Cake,2023-04-09,Credit Card,Takeaway
1930,TXN_2684400,2.0,3.0,6.0,Coffee,2023-03-30,Digital Wallet,In-store
1931,TXN_2687149,2.0,5.0,10.0,Coffee,2023-03-24,Digital Wallet,Takeaway
1932,TXN_2687593,3.0,5.0,15.0,Juice,2023-06-27,Digital Wallet,Takeaway
1933,TXN_2687748,3.0,3.0,9.0,Juice,2023-02-26,Digital Wallet,Takeaway
1934,TXN_2690222,3.0,4.0,12.0,Juice,2023-01-01,Digital Wallet,In-store
1935,TXN_2690314,1.5,5.0,7.5,Tea,2023-08-10,Cash,In-store
1936,TXN_2690515,4.0,2.0,8.0,Sandwich,2023-09-06,Cash,Takeaway
1937,TXN_2693108,1.0,3.0,3.0,Cookie,2023-11-18,Cash,In-store
1938,TXN_2693278,1.5,3.0,4.5,Tea,2023-11-26,Digital Wallet,In-store
1939,TXN_2693431,5.0,2.0,10.0,Salad,2023-05-20,Digital Wallet,In-store
1940,TXN_2693584,1.0,3.0,3.0,Cookie,2023-10-28,Digital Wallet,Takeaway
1941,TXN_2694605,1.0,2.0,2.0,Cookie,2023-11-09,Credit Card,Takeaway
1942,TXN_2694724,4.0,2.0,8.0,Sandwich,2023-06-26,Digital Wallet,In-store
1943,TXN_2695546,1.5,1.0,1.5,Tea,2023-08-26,Credit Card,Takeaway
1944,TXN_2696377,3.0,4.0,12.0,Juice,2023-04-11,Digital Wallet,In-store
1945,TXN_2696664,1.0,5.0,5.0,Cookie,2023-01-07,Digital Wallet,In-store
1946,TXN_2698591,1.5,5.0,7.5,Tea,2023-08-05,Digital Wallet,In-store
1947,TXN_2699583,4.0,5.0,20.0,Sandwich,2023-07-26,Digital Wallet,In-store
1948,TXN_2699745,2.0,4.0,8.0,Coffee,2023-12-30,Digital Wallet,In-store
1949,TXN_2701016,3.0,5.0,15.0,Cake,2023-03-06,Digital Wallet,Takeaway
1950,TXN_2702861,1.0,4.0,4.0,Cookie,2023-06-02,Digital Wallet,Takeaway
1951,TXN_2703095,5.0,1.0,5.0,Salad,2023-10-05,Cash,In-store
1952,TXN_2704452,5.0,2.0,10.0,Salad,2023-09-05,Credit Card,Takeaway
1953,TXN_2705302,5.0,2.0,10.0,Salad,2023-01-18,Credit Card,In-store
1954,TXN_2706461,5.0,3.0,15.0,Salad,2023-12-13,Credit Card,In-store
1955,TXN_2708387,1.5,4.0,6.0,Tea,2023-11-12,Credit Card,In-store
1956,TXN_2710603,4.0,5.0,20.0,Smoothie,2023-02-02,Digital Wallet,Takeaway
1957,TXN_2710779,4.0,5.0,20.0,Sandwich,2023-09-30,Digital Wallet,In-store
1958,TXN_2711627,4.0,5.0,20.0,Smoothie,2023-11-09,Cash,In-store
1959,TXN_2713279,1.0,4.0,4.0,Cookie,2023-02-12,Digital Wallet,In-store
1960,TXN_2714524,4.0,4.0,16.0,Sandwich,2023-01-02,Cash,Takeaway
1961,TXN_2715086,3.0,2.0,6.0,Juice,2023-11-03,Cash,In-store
1962,TXN_2716377,3.0,4.0,12.0,Juice,2023-01-03,Cash,In-store
1963,TXN_2716560,4.0,4.0,16.0,Sandwich,2023-08-29,Credit Card,Takeaway
1964,TXN_2716940,2.0,1.0,2.0,Coffee,2023-11-27,Digital Wallet,Takeaway
1965,TXN_2719734,3.0,5.0,15.0,Cake,2023-05-22,Digital Wallet,In-store
1966,TXN_2721997,3.0,3.0,9.0,Cake,2023-05-20,Cash,Takeaway
1967,TXN_2723755,3.0,3.0,9.0,Juice,2023-06-30,Cash,In-store
1968,TXN_2725602,3.0,5.0,15.0,Juice,2023-09-10,Credit Card,In-store
1969,TXN_2726078,2.0,3.0,6.0,Coffee,2023-11-27,Digital Wallet,Takeaway
1970,TXN_2726254,4.0,3.0,12.0,Smoothie,2023-06-08,Digital Wallet,Takeaway
1971,TXN_2726676,2.0,3.0,6.0,Coffee,2023-08-10,Digital Wallet,In-store
1972,TXN_2726700,1.5,2.0,3.0,Tea,2023-04-10,Digital Wallet,In-store
1973,TXN_2726749,3.0,4.0,12.0,Juice,2023-05-19,Digital Wallet,Takeaway
1974,TXN_2726843,4.0,1.0,4.0,Sandwich,2023-05-31,Credit Card,In-store
1975,TXN_2726848,3.0,5.0,15.0,Cake,2023-09-11,Credit Card,Takeaway
1976,TXN_2727347,3.0,5.0,15.0,Cake,2023-01-20,Cash,Takeaway
1977,TXN_2728444,5.0,1.0,5.0,Salad,2023-01-23,Digital Wallet,Takeaway
1978,TXN_2729959,4.0,4.0,16.0,Smoothie,2023-02-01,Digital Wallet,In-store
1979,TXN_2730798,1.5,4.0,6.0,Tea,2023-12-01,Credit Card,In-store
1980,TXN_2731270,3.0,1.0,3.0,Cake,2023-05-31,Cash,Takeaway
1981,TXN_2732570,1.0,3.0,3.0,Cookie,2023-06-23,Digital Wallet,Takeaway
1982,TXN_2733833,3.0,4.0,12.0,Cake,2023-09-09,Cash,In-store
1983,TXN_2734718,1.5,2.0,3.0,Tea,2023-08-16,Digital Wallet,In-store
1984,TXN_2735598,1.5,5.0,7.5,Tea,2023-06-30,Credit Card,Takeaway
1985,TXN_2736267,5.0,5.0,25.0,Salad,2023-03-17,Cash,In-store
1986,TXN_2737300,3.0,1.0,3.0,Cake,2023-12-25,Cash,In-store
1987,TXN_2738904,4.0,4.0,16.0,Smoothie,2023-11-23,Digital Wallet,In-store
1988,TXN_2739140,4.0,4.0,16.0,Smoothie,2023-07-05,Digital Wallet,In-store
1989,TXN_2740398,1.0,4.0,4.0,Cookie,2023-07-05,Digital Wallet,In-store
1990,TXN_2741424,1.5,4.0,6.0,Tea,2023-05-03,Credit Card,In-store
1991,TXN_2741928,3.0,1.0,3.0,Cake,2023-10-06,Digital Wallet,In-store
1992,TXN_2743397,3.0,2.0,6.0,Cake,2023-10-03,Digital Wallet,Takeaway
1993,TXN_2743696,1.0,1.0,1.0,Cookie,2023-04-28,Digital Wallet,Takeaway
1994,TXN_2744907,5.0,2.0,10.0,Salad,2023-04-28,Digital Wallet,In-store
1995,TXN_2747156,1.0,1.0,1.0,Cookie,2023-01-29,Digital Wallet,In-store
1996,TXN_2749266,4.0,3.0,12.0,Sandwich,2023-02-06,Credit Card,Takeaway
1997,TXN_2749289,4.0,2.0,8.0,Smoothie,2023-05-05,Digital Wallet,Takeaway
1998,TXN_2749862,5.0,4.0,20.0,Salad,2023-07-19,Digital Wallet,In-store
1999,TXN_2755642,3.0,3.0,9.0,Cake,2023-03-24,Digital Wallet,In-store
2000,TXN_2756336,4.0,3.0,12.0,Smoothie,2023-07-07,Credit Card,Takeaway
2001,TXN_2760327,5.0,1.0,5.0,Salad,2023-02-16,Cash,Takeaway
2002,TXN_2761003,4.0,2.0,8.0,Smoothie,2023-11-08,Digital Wallet,In-store
2003,TXN_2761204,3.0,3.0,9.0,Cake,2023-07-14,Cash,Takeaway
2004,TXN_2761542,1.0,4.0,4.0,Cookie,2023-10-15,Digital Wallet,Takeaway
2005,TXN_2761949,5.0,3.0,15.0,Salad,2023-10-01,Credit Card,In-store
2006,TXN_2764544,3.0,4.0,12.0,Juice,2023-04-02,Cash,In-store
2007,TXN_2764625,1.5,1.0,1.5,Tea,2023-12-03,Cash,In-store
2008,TXN_2764819,3.0,1.0,3.0,Juice,2023-02-23,Credit Card,Takeaway
2009,TXN_2764962,1.5,2.0,3.0,Tea,2023-08-13,Credit Card,Takeaway
2010,TXN_2766651,3.0,3.0,9.0,Cake,2023-05-11,Cash,Takeaway
2011,TXN_2767034,5.0,4.0,20.0,Salad,2023-08-12,Cash,In-store
2012,TXN_2769769,5.0,5.0,25.0,Salad,2023-04-01,Credit Card,In-store
2013,TXN_2770536,4.0,2.0,8.0,Smoothie,2023-11-03,Digital Wallet,In-store
2014,TXN_2771364,2.0,1.0,2.0,Coffee,2023-01-23,Digital Wallet,Takeaway
2015,TXN_2771482,5.0,4.0,20.0,Salad,2023-02-03,Credit Card,In-store
